region_id,region_type,region,Zipcode,State,Metro Area,City,County
70625,zip,"29644;SC;Greenville-Anderson, SC;Fountain Inn;Greenville County",29644,SC,"Greenville-Anderson, SC",Fountain Inn,Greenville County
73253,zip,"34994;FL;Port St. Lucie, FL;Stuart;Martin County",34994,FL,"Port St. Lucie, FL",Stuart,Martin County
91987,zip,"77503;TX;Houston-The Woodlands-Sugar Land, TX;Pasadena;Harris County",77503,TX,"Houston-The Woodlands-Sugar Land, TX",Pasadena,Harris County
58757,zip,"2445;MA;Boston-Cambridge-Newton, MA-NH;Brookline;Norfolk County",02445,MA,"Boston-Cambridge-Newton, MA-NH",Brookline,Norfolk County
82914,zip,"56537;MN;Fergus Falls, MN;Fergus Falls;Otter Tail County",56537,MN,"Fergus Falls, MN",Fergus Falls,Otter Tail County
80210,zip,"50208;IA;Des Moines-West Des Moines, IA;Newton;Jasper County",50208,IA,"Des Moines-West Des Moines, IA",Newton,Jasper County
63580,zip,"14526;NY;Rochester, NY;Penfield;Monroe County",14526,NY,"Rochester, NY",Penfield,Monroe County
96433,zip,"91501;CA;Los Angeles-Long Beach-Anaheim, CA;Burbank;Los Angeles County",91501,CA,"Los Angeles-Long Beach-Anaheim, CA",Burbank,Los Angeles County
79507,zip,"49014;MI;Battle Creek, MI;Battle Creek;Calhoun County",49014,MI,"Battle Creek, MI",Battle Creek,Calhoun County
71785,zip,"32097;FL;Jacksonville, FL;Yulee;Nassau County",32097,FL,"Jacksonville, FL",Yulee,Nassau County
73102,zip,"34442;FL;Homosassa Springs, FL;Hernando;Citrus County",34442,FL,"Homosassa Springs, FL",Hernando,Citrus County
59072,zip,"3246;NH;Laconia, NH;Laconia;Belknap County",03246,NH,"Laconia, NH",Laconia,Belknap County
77837,zip,"45822;OH;Celina, OH;Celina;Mercer County",45822,OH,"Celina, OH",Celina,Mercer County
82890,zip,56501;MN;nan;Detroit Lakes;Becker County,56501,MN,nan,Detroit Lakes,Becker County
73645,zip,"35950;AL;Albertville, AL;Albertville;Marshall County",35950,AL,"Albertville, AL",Albertville,Marshall County
81988,zip,"54937;WI;Fond du Lac, WI;Fond du Lac;Fond du Lac County",54937,WI,"Fond du Lac, WI",Fond du Lac,Fond du Lac County
67802,zip,"23704;VA;Virginia Beach-Norfolk-Newport News, VA-NC;Portsmouth;Portsmouth City",23704,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Portsmouth,Portsmouth City
68033,zip,"24179;VA;Roanoke, VA;Vinton;Roanoke County",24179,VA,"Roanoke, VA",Vinton,Roanoke County
82058,zip,"55038;MN;Minneapolis-St. Paul-Bloomington, MN-WI;Hugo;Washington County",55038,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Hugo,Washington County
61150,zip,"8721;NJ;New York-Newark-Jersey City, NY-NJ-PA;Bayville;Ocean County",08721,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Bayville,Ocean County
65100,zip,"17545;PA;Lancaster, PA;Manheim;Lancaster County",17545,PA,"Lancaster, PA",Manheim,Lancaster County
99493,zip,"98005;WA;Seattle-Tacoma-Bellevue, WA;Bellevue;King County",98005,WA,"Seattle-Tacoma-Bellevue, WA",Bellevue,King County
94558,zip,"84341;UT;Logan, UT-ID;North Logan;Cache County",84341,UT,"Logan, UT-ID",North Logan,Cache County
91283,zip,"76148;TX;Dallas-Fort Worth-Arlington, TX;Watauga;Tarrant County",76148,TX,"Dallas-Fort Worth-Arlington, TX",Watauga,Tarrant County
95239,zip,"87002;NM;Albuquerque, NM;Belen;Valencia County",87002,NM,"Albuquerque, NM",Belen,Valencia County
399650,zip,"84045;UT;Provo-Orem, UT;Saratoga Springs;Utah County",84045,UT,"Provo-Orem, UT",Saratoga Springs,Utah County
95957,zip,"89706;NV;Carson City, NV;Carson City;Carson City",89706,NV,"Carson City, NV",Carson City,Carson City
87499,zip,"67204;KS;Wichita, KS;Wichita;Sedgwick County",67204,KS,"Wichita, KS",Wichita,Sedgwick County
92016,zip,"77545;TX;Houston-The Woodlands-Sugar Land, TX;Fresno;Fort Bend County",77545,TX,"Houston-The Woodlands-Sugar Land, TX",Fresno,Fort Bend County
99285,zip,"97439;OR;Eugene-Springfield, OR;nan;Lane County",97439,OR,"Eugene-Springfield, OR",nan,Lane County
69592,zip,"27896;NC;Wilson, NC;Wilson;Wilson County",27896,NC,"Wilson, NC",Wilson,Wilson County
69745,zip,"28139;NC;Forest City, NC;Rutherfordton;Rutherford County",28139,NC,"Forest City, NC",Rutherfordton,Rutherford County
70796,zip,"30009;GA;Atlanta-Sandy Springs-Alpharetta, GA;Alpharetta;Fulton County",30009,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Alpharetta,Fulton County
60677,zip,"7450;NJ;New York-Newark-Jersey City, NY-NJ-PA;Ridgewood;Bergen County",07450,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Ridgewood,Bergen County
69496,zip,"27712;NC;Durham-Chapel Hill, NC;Durham;Durham County",27712,NC,"Durham-Chapel Hill, NC",Durham,Durham County
68187,zip,"24523;VA;Lynchburg, VA;Bedford;Bedford County",24523,VA,"Lynchburg, VA",Bedford,Bedford County
73786,zip,"36207;AL;Anniston-Oxford, AL;Anniston;Calhoun County",36207,AL,"Anniston-Oxford, AL",Anniston,Calhoun County
97336,zip,"93560;CA;Bakersfield, CA;Rosamond;Kern County",93560,CA,"Bakersfield, CA",Rosamond,Kern County
87126,zip,"66210;KS;Kansas City, MO-KS;Overland Park;Johnson County",66210,KS,"Kansas City, MO-KS",Overland Park,Johnson County
84990,zip,"61455;IL;Macomb, IL;Macomb;McDonough County",61455,IL,"Macomb, IL",Macomb,McDonough County
80291,zip,"50320;IA;Des Moines-West Des Moines, IA;Des Moines;Polk County",50320,IA,"Des Moines-West Des Moines, IA",Des Moines,Polk County
98501,zip,"95949;CA;Truckee-Grass Valley, CA;Grass Valley;Nevada County",95949,CA,"Truckee-Grass Valley, CA",Grass Valley,Nevada County
73191,zip,"34736;FL;Orlando-Kissimmee-Sanford, FL;Groveland;Lake County",34736,FL,"Orlando-Kissimmee-Sanford, FL",Groveland,Lake County
97840,zip,"94706;CA;San Francisco-Oakland-Berkeley, CA;Albany;Alameda County",94706,CA,"San Francisco-Oakland-Berkeley, CA",Albany,Alameda County
68290,zip,"24740;WV;Bluefield, WV-VA;Princeton;Mercer County",24740,WV,"Bluefield, WV-VA",Princeton,Mercer County
93371,zip,"80403;CO;Denver-Aurora-Lakewood, CO;Golden;Jefferson County",80403,CO,"Denver-Aurora-Lakewood, CO",Golden,Jefferson County
73555,zip,"35633;AL;Florence-Muscle Shoals, AL;Florence;Lauderdale County",35633,AL,"Florence-Muscle Shoals, AL",Florence,Lauderdale County
78094,zip,"46323;IN;Chicago-Naperville-Elgin, IL-IN-WI;Hammond;Lake County",46323,IN,"Chicago-Naperville-Elgin, IL-IN-WI",Hammond,Lake County
70678,zip,"29706;SC;Charlotte-Concord-Gastonia, NC-SC;Eureka Mill;Chester County",29706,SC,"Charlotte-Concord-Gastonia, NC-SC",Eureka Mill,Chester County
83133,zip,"57078;SD;Yankton, SD;Yankton;Yankton County",57078,SD,"Yankton, SD",Yankton,Yankton County
66740,zip,"21037;MD;Baltimore-Columbia-Towson, MD;Edgewater;Anne Arundel County",21037,MD,"Baltimore-Columbia-Towson, MD",Edgewater,Anne Arundel County
77309,zip,"44709;OH;Canton-Massillon, OH;Canton;Stark County",44709,OH,"Canton-Massillon, OH",Canton,Stark County
60862,zip,"7901;NJ;New York-Newark-Jersey City, NY-NJ-PA;Summit;Union County",07901,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Summit,Union County
69856,zip,"28326;NC;Fayetteville, NC;Cameron;Harnett County",28326,NC,"Fayetteville, NC",Cameron,Harnett County
66722,zip,"21012;MD;Baltimore-Columbia-Towson, MD;Arnold;Anne Arundel County",21012,MD,"Baltimore-Columbia-Towson, MD",Arnold,Anne Arundel County
74295,zip,"37321;TN;Dayton, TN;Dayton;Rhea County",37321,TN,"Dayton, TN",Dayton,Rhea County
74470,zip,"37766;TN;Knoxville, TN;Lafollette;Campbell County",37766,TN,"Knoxville, TN",Lafollette,Campbell County
98208,zip,"95448;CA;Santa Rosa-Petaluma, CA;Healdsburg;Sonoma County",95448,CA,"Santa Rosa-Petaluma, CA",Healdsburg,Sonoma County
96943,zip,"92606;CA;Los Angeles-Long Beach-Anaheim, CA;Irvine;Orange County",92606,CA,"Los Angeles-Long Beach-Anaheim, CA",Irvine,Orange County
70804,zip,"30017;GA;Atlanta-Sandy Springs-Alpharetta, GA;Grayson;Gwinnett County",30017,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Grayson,Gwinnett County
72929,zip,"33948;FL;Punta Gorda, FL;Port Charlotte;Charlotte County",33948,FL,"Punta Gorda, FL",Port Charlotte,Charlotte County
66140,zip,"20017;DC;Washington-Arlington-Alexandria, DC-VA-MD-WV;Washington;District of Columbia",20017,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington,District of Columbia
77256,zip,"44641;OH;Canton-Massillon, OH;Louisville;Stark County",44641,OH,"Canton-Massillon, OH",Louisville,Stark County
74869,zip,"38555;TN;Crossville, TN;Crossville;Cumberland County",38555,TN,"Crossville, TN",Crossville,Cumberland County
70883,zip,"30106;GA;Atlanta-Sandy Springs-Alpharetta, GA;Austell;Cobb County",30106,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Austell,Cobb County
99568,zip,"98108;WA;Seattle-Tacoma-Bellevue, WA;Seattle;King County",98108,WA,"Seattle-Tacoma-Bellevue, WA",Seattle,King County
90049,zip,"73521;OK;Altus, OK;Altus;Jackson County",73521,OK,"Altus, OK",Altus,Jackson County
71975,zip,"32407;FL;Panama City, FL;Panama City Beach;Bay County",32407,FL,"Panama City, FL",Panama City Beach,Bay County
399602,zip,"60124;IL;Chicago-Naperville-Elgin, IL-IN-WI;Elgin;Kane County",60124,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Elgin,Kane County
99673,zip,"98264;WA;Bellingham, WA;Lynden;Whatcom County",98264,WA,"Bellingham, WA",Lynden,Whatcom County
88210,zip,"68845;NE;Kearney, NE;Kearney;Buffalo County",68845,NE,"Kearney, NE",Kearney,Buffalo County
96384,zip,"91361;CA;Oxnard-Thousand Oaks-Ventura, CA;Westlake Village;Ventura County",91361,CA,"Oxnard-Thousand Oaks-Ventura, CA",Westlake Village,Ventura County
91290,zip,"76177;TX;Dallas-Fort Worth-Arlington, TX;nan;Tarrant County",76177,TX,"Dallas-Fort Worth-Arlington, TX",nan,Tarrant County
67746,zip,"23502;VA;Virginia Beach-Norfolk-Newport News, VA-NC;Norfolk;Norfolk City",23502,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk,Norfolk City
90317,zip,"74134;OK;Tulsa, OK;Tulsa;Tulsa County",74134,OK,"Tulsa, OK",Tulsa,Tulsa County
72712,zip,"33609;FL;Tampa-St. Petersburg-Clearwater, FL;Tampa;Hillsborough County",33609,FL,"Tampa-St. Petersburg-Clearwater, FL",Tampa,Hillsborough County
76861,zip,"43812;OH;Coshocton, OH;Coshocton;Coshocton County",43812,OH,"Coshocton, OH",Coshocton,Coshocton County
68918,zip,26201;WV;nan;Buckhannon;Upshur County,26201,WV,nan,Buckhannon,Upshur County
71361,zip,"31008;GA;Warner Robins, GA;Byron;Peach County",31008,GA,"Warner Robins, GA",Byron,Peach County
63347,zip,"13901;NY;Binghamton, NY;Binghamton;Broome County",13901,NY,"Binghamton, NY",Binghamton,Broome County
91161,zip,"75965;TX;Nacogdoches, TX;Nacogdoches;Nacogdoches County",75965,TX,"Nacogdoches, TX",Nacogdoches,Nacogdoches County
65688,zip,"19006;PA;Philadelphia-Camden-Wilmington, PA-NJ-DE-MD;Huntingdon Valley;Montgomery County",19006,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Huntingdon Valley,Montgomery County
90723,zip,"75146;TX;Dallas-Fort Worth-Arlington, TX;Lancaster;Dallas County",75146,TX,"Dallas-Fort Worth-Arlington, TX",Lancaster,Dallas County
76598,zip,"43231;OH;Columbus, OH;Minerva Park;Franklin County",43231,OH,"Columbus, OH",Minerva Park,Franklin County
60647,zip,"7310;NJ;New York-Newark-Jersey City, NY-NJ-PA;Jersey City;Hudson County",07310,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Jersey City,Hudson County
73782,zip,"36203;AL;Anniston-Oxford, AL;Oxford;Calhoun County",36203,AL,"Anniston-Oxford, AL",Oxford,Calhoun County
79212,zip,"48442;MI;Detroit-Warren-Dearborn, MI;Holly;Oakland County",48442,MI,"Detroit-Warren-Dearborn, MI",Holly,Oakland County
73214,zip,"34771;FL;Orlando-Kissimmee-Sanford, FL;Saint Cloud;Osceola County",34771,FL,"Orlando-Kissimmee-Sanford, FL",Saint Cloud,Osceola County
65774,zip,"19106;PA;Philadelphia-Camden-Wilmington, PA-NJ-DE-MD;Philadelphia;Philadelphia County",19106,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,Philadelphia County
95090,zip,"85755;AZ;Tucson, AZ;Oro Valley;Pima County",85755,AZ,"Tucson, AZ",Oro Valley,Pima County
69985,zip,"28501;NC;Kinston, NC;Kinston;Lenoir County",28501,NC,"Kinston, NC",Kinston,Lenoir County
81304,zip,"53224;WI;Milwaukee-Waukesha, WI;Milwaukee;Milwaukee County",53224,WI,"Milwaukee-Waukesha, WI",Milwaukee,Milwaukee County
61976,zip,"11001;NY;New York-Newark-Jersey City, NY-NJ-PA;Floral Park;Nassau County",11001,NY,"New York-Newark-Jersey City, NY-NJ-PA",Floral Park,Nassau County
81410,zip,"53589;WI;Madison, WI;Stoughton;Dane County",53589,WI,"Madison, WI",Stoughton,Dane County
99643,zip,"98230;WA;Bellingham, WA;nan;Whatcom County",98230,WA,"Bellingham, WA",nan,Whatcom County
73351,zip,"35150;AL;Talladega-Sylacauga, AL;Sylacauga;Talladega County",35150,AL,"Talladega-Sylacauga, AL",Sylacauga,Talladega County
72250,zip,"32826;FL;Orlando-Kissimmee-Sanford, FL;Orlando;Orange County",32826,FL,"Orlando-Kissimmee-Sanford, FL",Orlando,Orange County
87125,zip,"66209;KS;Kansas City, MO-KS;Leawood;Johnson County",66209,KS,"Kansas City, MO-KS",Leawood,Johnson County
96320,zip,"91201;CA;Los Angeles-Long Beach-Anaheim, CA;Glendale;Los Angeles County",91201,CA,"Los Angeles-Long Beach-Anaheim, CA",Glendale,Los Angeles County
68175,zip,"24503;VA;Lynchburg, VA;Lynchburg;Lynchburg City",24503,VA,"Lynchburg, VA",Lynchburg,Lynchburg City
90531,zip,"74804;OK;Shawnee, OK;Shawnee;Pottawatomie County",74804,OK,"Shawnee, OK",Shawnee,Pottawatomie County
77023,zip,"44123;OH;Cleveland-Elyria, OH;Euclid;Cuyahoga County",44123,OH,"Cleveland-Elyria, OH",Euclid,Cuyahoga County
399593,zip,"48033;MI;Detroit-Warren-Dearborn, MI;Southfield;Oakland County",48033,MI,"Detroit-Warren-Dearborn, MI",Southfield,Oakland County
73404,zip,"35235;AL;Birmingham-Hoover, AL;Birmingham;Jefferson County",35235,AL,"Birmingham-Hoover, AL",Birmingham,Jefferson County
65737,zip,"19061;PA;Philadelphia-Camden-Wilmington, PA-NJ-DE-MD;Marcus Hook;Delaware County",19061,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Marcus Hook,Delaware County
92252,zip,"78102;TX;Beeville, TX;Beeville;Bee County",78102,TX,"Beeville, TX",Beeville,Bee County
69338,zip,"27408;NC;Greensboro-High Point, NC;Greensboro;Guilford County",27408,NC,"Greensboro-High Point, NC",Greensboro,Guilford County
67350,zip,"22655;VA;Winchester, VA-WV;Stephens City;Frederick County",22655,VA,"Winchester, VA-WV",Stephens City,Frederick County
58476,zip,"1749;MA;Boston-Cambridge-Newton, MA-NH;Hudson;Middlesex County",01749,MA,"Boston-Cambridge-Newton, MA-NH",Hudson,Middlesex County
84481,zip,"60430;IL;Chicago-Naperville-Elgin, IL-IN-WI;Homewood;Cook County",60430,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Homewood,Cook County
68018,zip,"24151;VA;Roanoke, VA;Rocky Mount;Franklin County",24151,VA,"Roanoke, VA",Rocky Mount,Franklin County
62250,zip,"11776;NY;New York-Newark-Jersey City, NY-NJ-PA;Port Jefferson Station;Suffolk County",11776,NY,"New York-Newark-Jersey City, NY-NJ-PA",Port Jefferson Station,Suffolk County
60631,zip,"7201;NJ;New York-Newark-Jersey City, NY-NJ-PA;Elizabeth;Union County",07201,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Elizabeth,Union County
97515,zip,"94024;CA;San Jose-Sunnyvale-Santa Clara, CA;Los Altos;Santa Clara County",94024,CA,"San Jose-Sunnyvale-Santa Clara, CA",Los Altos,Santa Clara County
98428,zip,"95819;CA;Sacramento-Roseville-Folsom, CA;Sacramento;Sacramento County",95819,CA,"Sacramento-Roseville-Folsom, CA",Sacramento,Sacramento County
70516,zip,"29492;SC;Charleston-North Charleston, SC;Charleston;Berkeley County",29492,SC,"Charleston-North Charleston, SC",Charleston,Berkeley County
82170,zip,"55317;MN;Minneapolis-St. Paul-Bloomington, MN-WI;Chanhassen;Carver County",55317,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Chanhassen,Carver County
64214,zip,"15644;PA;Pittsburgh, PA;Jeannette;Westmoreland County",15644,PA,"Pittsburgh, PA",Jeannette,Westmoreland County
96342,zip,"91307;CA;Los Angeles-Long Beach-Anaheim, CA;Los Angeles;Los Angeles County",91307,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Los Angeles County
79031,zip,"48169;MI;Detroit-Warren-Dearborn, MI;Pinckney;Livingston County",48169,MI,"Detroit-Warren-Dearborn, MI",Pinckney,Livingston County
96514,zip,"91775;CA;Los Angeles-Long Beach-Anaheim, CA;San Gabriel;Los Angeles County",91775,CA,"Los Angeles-Long Beach-Anaheim, CA",San Gabriel,Los Angeles County
66806,zip,"21158;MD;Baltimore-Columbia-Towson, MD;Westminster;Carroll County",21158,MD,"Baltimore-Columbia-Towson, MD",Westminster,Carroll County
70438,zip,"29379;SC;Union, SC;Union;Union County",29379,SC,"Union, SC",Union,Union County
100380,zip,"99705;AK;Fairbanks, AK;North Pole;Fairbanks North Star Borough",99705,AK,"Fairbanks, AK",North Pole,Fairbanks North Star Borough
84423,zip,"60177;IL;Chicago-Naperville-Elgin, IL-IN-WI;South Elgin;Kane County",60177,IL,"Chicago-Naperville-Elgin, IL-IN-WI",South Elgin,Kane County
85956,zip,"63138;MO;St. Louis, MO-IL;Spanish Lake;Saint Louis County",63138,MO,"St. Louis, MO-IL",Spanish Lake,Saint Louis County
75925,zip,"41102;KY;Huntington-Ashland, WV-KY-OH;nan;Boyd County",41102,KY,"Huntington-Ashland, WV-KY-OH",nan,Boyd County
91735,zip,"77086;TX;Houston-The Woodlands-Sugar Land, TX;Houston;Harris County",77086,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,Harris County
72813,zip,"33773;FL;Tampa-St. Petersburg-Clearwater, FL;Largo;Pinellas County",33773,FL,"Tampa-St. Petersburg-Clearwater, FL",Largo,Pinellas County
78729,zip,"47710;IN;Evansville, IN-KY;Evansville;Vanderburgh County",47710,IN,"Evansville, IN-KY",Evansville,Vanderburgh County
97560,zip,"94105;CA;San Francisco-Oakland-Berkeley, CA;San Francisco;San Francisco County",94105,CA,"San Francisco-Oakland-Berkeley, CA",San Francisco,San Francisco County
78222,zip,"46706;IN;Auburn, IN;Auburn;De Kalb County",46706,IN,"Auburn, IN",Auburn,De Kalb County
72483,zip,"33181;FL;Miami-Fort Lauderdale-Pompano Beach, FL;North Miami;Miami-Dade County",33181,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",North Miami,Miami-Dade County
76621,zip,"43311;OH;Bellefontaine, OH;Bellefontaine;Logan County",43311,OH,"Bellefontaine, OH",Bellefontaine,Logan County
58628,zip,"2114;MA;Boston-Cambridge-Newton, MA-NH;Boston;Suffolk County",02114,MA,"Boston-Cambridge-Newton, MA-NH",Boston,Suffolk County
93452,zip,"80528;CO;Fort Collins, CO;Fort Collins;Larimer County",80528,CO,"Fort Collins, CO",Fort Collins,Larimer County
65692,zip,"19010;PA;Philadelphia-Camden-Wilmington, PA-NJ-DE-MD;Bryn Mawr;Montgomery County",19010,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bryn Mawr,Montgomery County
92310,zip,"78214;TX;San Antonio-New Braunfels, TX;San Antonio;Bexar County",78214,TX,"San Antonio-New Braunfels, TX",San Antonio,Bexar County
93020,zip,"79601;TX;Abilene, TX;Abilene;Taylor County",79601,TX,"Abilene, TX",Abilene,Taylor County
67639,zip,"23294;VA;Richmond, VA;Henrico;Henrico County",23294,VA,"Richmond, VA",Henrico,Henrico County
96483,zip,"91737;CA;Riverside-San Bernardino-Ontario, CA;Rancho Cucamonga;San Bernardino County",91737,CA,"Riverside-San Bernardino-Ontario, CA",Rancho Cucamonga,San Bernardino County
81717,zip,"54476;WI;Wausau-Weston, WI;Weston;Marathon County",54476,WI,"Wausau-Weston, WI",Weston,Marathon County
73179,zip,"34695;FL;Tampa-St. Petersburg-Clearwater, FL;Safety Harbor;Pinellas County",34695,FL,"Tampa-St. Petersburg-Clearwater, FL",Safety Harbor,Pinellas County
77408,zip,"45030;OH;Cincinnati, OH-KY-IN;Harrison;Hamilton County",45030,OH,"Cincinnati, OH-KY-IN",Harrison,Hamilton County
73965,zip,"36606;AL;Mobile, AL;Mobile;Mobile County",36606,AL,"Mobile, AL",Mobile,Mobile County
60473,zip,"6850;CT;Bridgeport-Stamford-Norwalk, CT;Norwalk;Fairfield County",06850,CT,"Bridgeport-Stamford-Norwalk, CT",Norwalk,Fairfield County
72487,zip,"33185;FL;Miami-Fort Lauderdale-Pompano Beach, FL;nan;Miami-Dade County",33185,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",nan,Miami-Dade County
58840,zip,"2649;MA;Barnstable Town, MA;Mashpee;Barnstable County",02649,MA,"Barnstable Town, MA",Mashpee,Barnstable County
60600,zip,"7094;NJ;New York-Newark-Jersey City, NY-NJ-PA;Secaucus;Hudson County",07094,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Secaucus,Hudson County
88433,zip,"70043;LA;New Orleans-Metairie, LA;Chalmette;Saint Bernard Parish",70043,LA,"New Orleans-Metairie, LA",Chalmette,Saint Bernard Parish
73638,zip,"35901;AL;Gadsden, AL;Gadsden;Etowah County",35901,AL,"Gadsden, AL",Gadsden,Etowah County
81157,zip,"53029;WI;Milwaukee-Waukesha, WI;Hartland;Waukesha County",53029,WI,"Milwaukee-Waukesha, WI",Hartland,Waukesha County
399688,zip,"97317;OR;Salem, OR;Salem;Marion County",97317,OR,"Salem, OR",Salem,Marion County
97109,zip,"93041;CA;Oxnard-Thousand Oaks-Ventura, CA;Port Hueneme;Ventura County",93041,CA,"Oxnard-Thousand Oaks-Ventura, CA",Port Hueneme,Ventura County
67748,zip,"23504;VA;Virginia Beach-Norfolk-Newport News, VA-NC;Norfolk;Norfolk City",23504,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk,Norfolk City
58536,zip,"1890;MA;Boston-Cambridge-Newton, MA-NH;Winchester;Middlesex County",01890,MA,"Boston-Cambridge-Newton, MA-NH",Winchester,Middlesex County
92845,zip,"79119;TX;Amarillo, TX;Amarillo;Randall County",79119,TX,"Amarillo, TX",Amarillo,Randall County
