region_id,region_type,Neighborhood,State,Metro_Area,City,County
763519,neigh,Boulevard District,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Aurora,Kane County
416208,neigh,Mill Run,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
821392,neigh,Wellington,TX,"Dallas-Fort Worth-Arlington, TX",Flower Mound,Denton County
30136,neigh,Ahtanum,WA,"Yakima, WA",Yakima,Yakima County
208003,neigh,Aston Woodbridge,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,Philadelphia County
415975,neigh,Shady Lane,OH,"Columbus, OH",Columbus,Franklin County
275040,neigh,Pinnacle Peak, AZ, Phoenix-Mesa-Scottsdale, Maricopa County, Scottsdale
275519,neigh,Springfield-Belmont,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Newark,Essex County
403202,neigh,St. George,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Richmond County
764254,neigh,Northside,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Paterson,Passaic County
275199,neigh,Riverside,MA,"Boston-Cambridge-Newton, MA-NH",Cambridge,Middlesex County
270800,neigh,Bay Terrace, NY, New York-Newark-Jersey City, Queens County, New York
808286,neigh,Heritage Harbour,FL,"North Port-Sarasota-Bradenton, FL",Bradenton,Manatee County
417713,neigh,Amberwood North,AZ,"Phoenix-Mesa-Chandler, AZ",Chandler,Maricopa County
821651,neigh,The Legends,TX,"Dallas-Fort Worth-Arlington, TX",The Colony,Denton County
155261,neigh,Oakdale,MA,"Boston-Cambridge-Newton, MA-NH",Dedham,Norfolk County
263913,neigh,Allendale,CO,"Denver-Aurora-Lakewood, CO",Arvada,Jefferson County
763427,neigh,Wheelock & Monterey,TX,"Lubbock, TX",Lubbock,Lubbock County
806874,neigh,Leona Drive,WA,"Spokane-Spokane Valley, WA",Spokane,Spokane County
263958,neigh,Cherry Hill,UT,"Provo-Orem, UT",Orem,Utah County
271146,neigh,West Beaverton,OR,"Portland-Vancouver-Hillsboro, OR-WA",Beaverton,Washington County
274555,neigh,Mission Hills,NV,"Las Vegas-Henderson-Paradise, NV",Henderson,Clark County
268060,neigh,Central Oak Park,CA,"Sacramento-Roseville-Folsom, CA",Sacramento,Sacramento County
231786,neigh,Calallen,TX,"Corpus Christi, TX",Corpus Christi,Nueces County
271869,neigh,First Hill,WA,"Seattle-Tacoma-Bellevue, WA",Seattle,King County
272994,neigh,Boerum Hill,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Kings County
416312,neigh,Willmore City,CA,"Los Angeles-Long Beach-Anaheim, CA",Long Beach,Los Angeles County
273486,neigh,Downtown,CA,"Los Angeles-Long Beach-Anaheim, CA",Long Beach,Los Angeles County
269593,neigh,The Loop,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
268293,neigh,Mid-City,CA,"Los Angeles-Long Beach-Anaheim, CA",Santa Monica,Los Angeles County
273490,neigh,Downtown,HI,"Urban Honolulu, HI",Honolulu,Honolulu County
272884,neigh,Bayside West,FL,"Tampa-St. Petersburg-Clearwater, FL",Tampa,Hillsborough County
764335,neigh,Dower,WA,"Seattle-Tacoma-Bellevue, WA",Lakewood,Pierce County
268500,neigh,Spanos Park West,CA,"Stockton, CA",Stockton,San Joaquin County
235797,neigh,Mountain View,TX,"El Paso, TX",El Paso,El Paso County
761128,neigh,Triangle South,CA,"San Jose-Sunnyvale-Santa Clara, CA",Saratoga,Santa Clara County
42733,neigh,Pelham Manor,NY,"New York-Newark-Jersey City, NY-NJ-PA",Pelham,Westchester County
810084,neigh,Northridge Estates,CA,"Salinas, CA",Salinas,Monterey County
275567,neigh,State College Area,CA,"Los Angeles-Long Beach-Anaheim, CA",Long Beach,Los Angeles County
271355,neigh,Downtown,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,Harris County
275730,neigh,The Waterfront,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Jersey City,Hudson County
763506,neigh,North End,TX,"Beaumont-Port Arthur, TX",Beaumont,Jefferson County
275415,neigh,South Broad Street,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Newark,Essex County
196875,neigh,Oakwood,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Richmond County
22649,neigh,Zion City,LA,"Baton Rouge, LA",Baton Rouge,East Baton Rouge Parish
20239,neigh,Roosevelt Island,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,New York County
198469,neigh,Truxton,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Portsmouth,Portsmouth City
762599,neigh,Vanderveen Crossing,MO,"Columbia, MO",Columbia,Boone County
761076,neigh,Federal Street,MA,"Boston-Cambridge-Newton, MA-NH",Salem,Essex County
816692,neigh,Rainbow Heights,FL,"Tampa-St. Petersburg-Clearwater, FL",Tampa,Hillsborough County
57241,neigh,Redondo,WA,"Seattle-Tacoma-Bellevue, WA",Des Moines,King County
809537,neigh,Edgewater,AL,"Huntsville, AL",Huntsville,Madison County
269032,neigh,Lake Cherokee,FL,"Orlando-Kissimmee-Sanford, FL",Orlando,Orange County
623367,neigh,President Park,WA,"Seattle-Tacoma-Bellevue, WA",Renton,King County
263305,neigh,Norwood,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Brooklyn Park,Hennepin County
820525,neigh,Southeast Elgin,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Elgin,Cook County
270086,neigh,Audubon Park,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,Hennepin County
275886,neigh,Vineyards-Avalon,CA,"San Francisco-Oakland-Berkeley, CA",Fremont,Alameda County
114834,neigh,East Pasadena,CA,"Los Angeles-Long Beach-Anaheim, CA",Pasadena,Los Angeles County
786346,neigh,Elmwood,CA,"San Francisco-Oakland-Berkeley, CA",Berkeley,Alameda County
271009,neigh,Linden Heights,OH,"Dayton-Kettering, OH",Dayton,Montgomery County
764303,neigh,Burleigh Tract,CA,"Los Angeles-Long Beach-Anaheim, CA",Hawthorne,Los Angeles County
403232,neigh,Colina del Sol,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego,San Diego County
270974,neigh,Central,OH,"Cleveland-Elyria, OH",Cleveland,Cuyahoga County
272193,neigh,Muskego Way,WI,"Milwaukee-Waukesha, WI",Milwaukee,Milwaukee County
623401,neigh,441 Corridor,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Hollywood,Broward County
272132,neigh,Historic Mitchell Street,WI,"Milwaukee-Waukesha, WI",Milwaukee,Milwaukee County
266482,neigh,Adams,UT,"Logan, UT-ID",Logan,Cache County
197599,neigh,Rosebank,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Richmond County
816681,neigh,North Airline Park,LA,"New Orleans-Metairie, LA",Metairie,Jefferson Parish
271785,neigh,Spring Lake,AL,"Birmingham-Hoover, AL",Birmingham,Jefferson County
219584,neigh,Arnold Mills,RI,"Providence-Warwick, RI-MA",Cumberland,Providence County
116945,neigh,North Pomona,CA,"Los Angeles-Long Beach-Anaheim, CA",Pomona,Los Angeles County
272813,neigh,Ashton Heights,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington,Arlington County
269992,neigh,Franklin Park,MI,"Detroit-Warren-Dearborn, MI",Detroit,Wayne County
416306,neigh,East Village,CA,"Los Angeles-Long Beach-Anaheim, CA",Long Beach,Los Angeles County
274692,neigh,North Broadway,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Newark,Essex County
270825,neigh,Downtown,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Kings County
197427,neigh,Red Hook,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Kings County
414712,neigh,Wellington,NH,"Manchester-Nashua, NH",Manchester,Hillsborough County
817362,neigh,Harper's Preserve,TX,"Houston-The Woodlands-Sugar Land, TX",Conroe,Montgomery County
233826,neigh,Hallsville,NH,"Manchester-Nashua, NH",Manchester,Hillsborough County
219778,neigh,Monestary Heights,RI,"Providence-Warwick, RI-MA",Cumberland,Providence County
195067,neigh,Graniteville,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Richmond County
763889,neigh,Mt. Carmel,CA,"San Francisco-Oakland-Berkeley, CA",Redwood City,San Mateo County
763773,neigh,Northeast,CA,"Los Angeles-Long Beach-Anaheim, CA",Santa Monica,Los Angeles County
34842,neigh,Willamette,OR,"Portland-Vancouver-Hillsboro, OR-WA",West Linn,Clackamas County
762944,neigh,Broomfield Heights,CO,"Denver-Aurora-Lakewood, CO",Broomfield,Broomfield County
272160,neigh,Lower East Side,WI,"Milwaukee-Waukesha, WI",Milwaukee,Milwaukee County
268885,neigh,Baymeadows,FL,"Jacksonville, FL",Jacksonville,Duval County
198184,neigh,Stapleton,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Richmond County
270628,neigh,Downtown,NV,"Las Vegas-Henderson-Paradise, NV",Las Vegas,Clark County
33420,neigh,Pilsen,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
275884,neigh,Vineyard,CA,"Los Angeles-Long Beach-Anaheim, CA",Glendale,Los Angeles County
274474,neigh,Mckinney,TX,"Austin-Round Rock-Georgetown, TX",Austin,Travis County
274320,neigh,Lind-Bohanon,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,Hennepin County
197623,neigh,Rossville,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Richmond County
403306,neigh,Sheffield Neighbors, IL," Chicago-Naperville-Elgin, IL-IN-WI", Cook County, Chicago
274679,neigh,Northeast,MI,"Grand Rapids-Kentwood, MI",Grand Rapids,Kent County
155173,neigh,North End,MA,"Boston-Cambridge-Newton, MA-NH",Boston,Suffolk County
199023,neigh,Willowbrook,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Richmond County
275335,neigh,Seventh Avenue,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Newark,Essex County
270928,neigh,SoHo,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,New York County
269726,neigh,Seventh Ward,LA,"New Orleans-Metairie, LA",New Orleans,Orleans Parish
274527,neigh,Midway District,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego,San Diego County
809774,neigh,Heritage Place,TX,"Brownsville-Harlingen, TX",Brownsville,Cameron County
417853,neigh,Rancho del Lago,AZ,"Phoenix-Mesa-Chandler, AZ",Mesa,Maricopa County
276454,neigh,Millers Creek,AL,"Mobile, AL",Mobile,Mobile County
764314,neigh,Tigard Triangle,OR,"Portland-Vancouver-Hillsboro, OR-WA",Tigard,Washington County
821326,neigh,College Hills,TX,"Dallas-Fort Worth-Arlington, TX",North Richland Hills,Tarrant County
216014,neigh,Stevens,PA,"Lancaster, PA",Lancaster,Lancaster County
272239,neigh,Schenk-Atwood,WI,"Madison, WI",Madison,Dane County
762651,neigh,Shoreline West,CA,"San Jose-Sunnyvale-Santa Clara, CA",Mountain View,Santa Clara County
206780,neigh,Eastmoreland,OR,"Portland-Vancouver-Hillsboro, OR-WA",Portland,Multnomah County
264644,neigh,Roosevelt,CA,"San Francisco-Oakland-Berkeley, CA",Redwood City,San Mateo County
268779,neigh,Whittier,CO,"Denver-Aurora-Lakewood, CO",Denver,Denver County
816084,neigh,Beryl Park,CA,"Riverside-San Bernardino-Ontario, CA",Rancho Cucamonga,San Bernardino County
763815,neigh,Southwest Outer Drive,MI,"Detroit-Warren-Dearborn, MI",Dearborn,Wayne County
272767,neigh,Amity,CT,"New Haven-Milford, CT",New Haven,New Haven County
161129,neigh,North Beach,CA,"San Diego-Chula Vista-Carlsbad, CA",Carlsbad,San Diego County
115216,neigh,Fruitridge Manor,CA,"Sacramento-Roseville-Folsom, CA",Sacramento,Sacramento County
273660,neigh,Evergreen,WA,"Seattle-Tacoma-Bellevue, WA",Everett,Snohomish County
223110,neigh,Sea Pines,SC,"Hilton Head Island-Bluffton, SC",Hilton Head Island,Beaufort County
415909,neigh,Brandywine,OH,"Columbus, OH",Columbus,Franklin County
276445,neigh,McKnight,MA,"Springfield, MA",Springfield,Hampden County
33952,neigh,Shadow Hills,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Los Angeles County
50155,neigh,West Simsbury,CT,"Hartford-East Hartford-Middletown, CT",Simsbury,Hartford County
803930,neigh,Masterson,KY,"Lexington-Fayette, KY",Lexington,Fayette County
275246,neigh,Rosedale,TX,"Austin-Round Rock-Georgetown, TX",Austin,Travis County
762861,neigh,Hillwood,WA,"Seattle-Tacoma-Bellevue, WA",Shoreline,King County
274365,neigh,Love Field Area,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,Dallas County
276524,neigh,Radnor-Ft Myer Heights,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington,Arlington County
761459,neigh,Baylor,TX,"Waco, TX",Waco,McLennan County
764063,neigh,South Brainerd,TN,"Chattanooga, TN-GA",Chattanooga,Hamilton County
763146,neigh,College Heights,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Decatur,Dekalb County
246620,neigh,Port Norfolk,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Portsmouth,Portsmouth City
764167,neigh,Reherd Acres,VA,"Harrisonburg, VA",Harrisonburg,Harrisonburg City
809331,neigh,Tropical Walnut,NV,"Las Vegas-Henderson-Paradise, NV",North Las Vegas,Clark County
20168,neigh,Richmond Beach,WA,"Seattle-Tacoma-Bellevue, WA",Shoreline,King County
403307,neigh,Wrightwood Neighbors, IL," Chicago-Naperville-Elgin, IL-IN-WI", Cook County, Chicago
819090,neigh,Waterford,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Aurora,Kane County
817498,neigh,Hunters Glen,CO,"Denver-Aurora-Lakewood, CO",Thornton,Adams County
271613,neigh,University Hills,TX,"Austin-Round Rock-Georgetown, TX",Austin,Travis County
274929,neigh,Outer Comstock,NY,"Syracuse, NY",Syracuse,Onondaga County
276231,neigh,Calico Ridge,NV,"Las Vegas-Henderson-Paradise, NV",Henderson,Clark County
270149,neigh,Northrup,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,Hennepin County
252056,neigh,Sunset Hill,WA,"Seattle-Tacoma-Bellevue, WA",Seattle,King County
416310,neigh,Rose Park,CA,"Los Angeles-Long Beach-Anaheim, CA",Long Beach,Los Angeles County
270873,neigh,Little Italy,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,New York County
271529,neigh,Parker Lane,TX,"Austin-Round Rock-Georgetown, TX",Austin,Travis County
274627,neigh,Murray Hill,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,New York County
274372,neigh,Lower Roseville,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Newark,Essex County
343224,neigh,Eastchester,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Bronx County
269961,neigh,Brightmoor,MI,"Detroit-Warren-Dearborn, MI",Detroit,Wayne County
273156,neigh,Castner Heights,TX,"El Paso, TX",El Paso,El Paso County
775729,neigh,Blackstone Country Club,CO,"Denver-Aurora-Lakewood, CO",Aurora,Arapahoe County
265932,neigh,Northeast,MT,"Bozeman, MT",Bozeman,Gallatin County
263504,neigh,Oak Grove,CA,"Salinas, CA",Monterey,Monterey County
781232,neigh,Old Enfield,TX,"Austin-Round Rock-Georgetown, TX",Austin,Travis County
270870,neigh,Lighthouse Hill,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Richmond County
753802,neigh,Germantown Westside,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,Philadelphia County
272917,neigh,Belle Vista,OH,"Youngstown-Warren-Boardman, OH-PA",Youngstown,Mahoning County
396242,neigh,Westminster,LA,"Baton Rouge, LA",Baton Rouge,East Baton Rouge Parish
753736,neigh,Stevendale,LA,"Baton Rouge, LA",Baton Rouge,East Baton Rouge Parish
271129,neigh,Sabin,OR,"Portland-Vancouver-Hillsboro, OR-WA",Portland,Multnomah County
761651,neigh,Carol City North,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami Gardens,Miami-Dade County
816822,neigh,Gosling Pines,TX,"Houston-The Woodlands-Sugar Land, TX",Spring,Harris County
270966,neigh,Willert Park,NY,"Buffalo-Cheektowaga, NY",Buffalo,Erie County
343424,neigh,Central,MT,"Helena, MT",Helena,Lewis and Clark County
269487,neigh,Fairmont Park,IA,"Des Moines-West Des Moines, IA",Des Moines,Polk County
196835,neigh,Northwest Harbor,NY,"New York-Newark-Jersey City, NY-NJ-PA",East Hampton,Suffolk County
275400,neigh,Sonterra-Stone Oak,TX,"San Antonio-New Braunfels, TX",San Antonio,Bexar County
250928,neigh,Image,WA,"Portland-Vancouver-Hillsboro, OR-WA",Vancouver,Clark County
120073,neigh,Mountain View,CO,"Fort Collins, CO",Fort Collins,Larimer County
271054,neigh,Wallhaven,OH,"Akron, OH",Akron,Summit County
804097,neigh,High Desert,NM,"Albuquerque, NM",Albuquerque,Bernalillo County
270096,neigh,Cedar-Riverside,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,Hennepin County
761364,neigh,Hollow,CT,"Bridgeport-Stamford-Norwalk, CT",Bridgeport,Fairfield County
11206,neigh,East Cambridge,MA,"Boston-Cambridge-Newton, MA-NH",Cambridge,Middlesex County
271715,neigh,Fairlington-Shirlington,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington,Arlington County
268783,neigh,Asylum Hill,CT,"Hartford-East Hartford-Middletown, CT",Hartford,Hartford County
117023,neigh,Ocean Park,CA,"Los Angeles-Long Beach-Anaheim, CA",Santa Monica,Los Angeles County
40792,neigh,Scotlandville,LA,"Baton Rouge, LA",Baton Rouge,East Baton Rouge Parish
761978,neigh,Pine Gardens South,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Jupiter,Palm Beach County
813995,neigh,Cielo Vista,TX,"Odessa, TX",Odessa,Ector County
806658,neigh,Countryside,MO,"Kansas City, MO-KS",Kansas City,Jackson County
274641,neigh,NE - Sterling,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino,San Bernardino County
763901,neigh,Downtown,UT,"Ogden-Clearfield, UT",Ogden,Weber County
274481,neigh,Meadowbrook,NY,"Syracuse, NY",Syracuse,Onondaga County
273003,neigh,Boston Road,MA,"Springfield, MA",Springfield,Hampden County
126236,neigh,South Sarasota,FL,"North Port-Sarasota-Bradenton, FL",Sarasota,Sarasota County
248426,neigh,Westhaven,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Portsmouth,Portsmouth City
57189,neigh,Lemmon Valley,NV,"Reno, NV",Reno,Washoe County
199281,neigh,Arlington Heights,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth,Tarrant County
276008,neigh,Western 49-63,MO,"Kansas City, MO-KS",Kansas City,Jackson County
343996,neigh,View Ridge,WA,"Seattle-Tacoma-Bellevue, WA",Seattle,King County
342707,neigh,Vista del Norte,NM,"Albuquerque, NM",Albuquerque,Bernalillo County
148165,neigh,Hurstbourne,KY,"Louisville/Jefferson County, KY-IN",Louisville,Jefferson County
275252,neigh,Rosemont,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth,Tarrant County
276616,neigh,University Heights,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Newark,Essex County
271398,neigh,Georgian Acres,TX,"Austin-Round Rock-Georgetown, TX",Austin,Travis County
116918,neigh,North Beach,CA,"San Francisco-Oakland-Berkeley, CA",San Francisco,San Francisco County
416313,neigh,Washington School,CA,"Los Angeles-Long Beach-Anaheim, CA",Long Beach,Los Angeles County
197042,neigh,Park Hill,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Richmond County
761709,neigh,University Heights/Highlands,AZ,"Flagstaff, AZ",Flagstaff,Coconino County
252875,neigh,Crescent,OK,"Tulsa, OK",Tulsa,Tulsa County
269821,neigh,Greenmount West,MD,"Baltimore-Columbia-Towson, MD",Baltimore,Baltimore City
809281,neigh,Las Brisas Norte,NV,"Las Vegas-Henderson-Paradise, NV",North Las Vegas,Clark County
274290,neigh,Legacy East,MO,"Kansas City, MO-KS",Kansas City,Jackson County
275423,neigh,South Cumminsville,OH,"Cincinnati, OH-KY-IN",Cincinnati,Hamilton County
763793,neigh,Bel Aire,CA,"Napa, CA",Napa,Napa County
203458,neigh,Shandon,SC,"Columbia, SC",Columbia,Richland County
762813,neigh,Cordova Vineyards,CA,"Sacramento-Roseville-Folsom, CA",Rancho Cordova,Sacramento County
270499,neigh,Skies West,NM,"Albuquerque, NM",Albuquerque,Bernalillo County
762761,neigh,Cordova Lane,CA,"Sacramento-Roseville-Folsom, CA",Rancho Cordova,Sacramento County
268153,neigh,Fairview Park,CA,"San Francisco-Oakland-Berkeley, CA",Oakland,Alameda County
411365,neigh,Taylor,IA,"Cedar Rapids, IA",Cedar Rapids,Linn County
208828,neigh,Burholme,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,Philadelphia County
804324,neigh,Willow Bend,TX,"Dallas-Fort Worth-Arlington, TX",Plano,Collin County
403218,neigh,Georgetown, NY, New York-Newark-Jersey City, Kings County, New York
813125,neigh,Mesa Junction,CO,"Pueblo, CO",Pueblo,Pueblo County
761913,neigh,Troutman Park,CO,"Fort Collins, CO",Fort Collins,Larimer County
26460,neigh,People's Park,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Paterson,Passaic County
238652,neigh,Villa Nueva Colonia,TX,"Brownsville-Harlingen, TX",Brownsville,Cameron County
816083,neigh,Heritage Park,CA,"Riverside-San Bernardino-Ontario, CA",Rancho Cucamonga,San Bernardino County
217138,neigh,Whitfield,PA,"Reading, PA",Reading,Berks County
761647,neigh,North County- Riverdale,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami Gardens,Miami-Dade County
343894,neigh,Ellwanger-Barry,NY,"Rochester, NY",Rochester,Monroe County
763774,neigh,Pico District,CA,"Los Angeles-Long Beach-Anaheim, CA",Santa Monica,Los Angeles County
195119,neigh,Greenridge,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Richmond County
227971,neigh,Lone Mountain,CA,"San Francisco-Oakland-Berkeley, CA",San Francisco,San Francisco County
271588,neigh,St. Johns,TX,"Austin-Round Rock-Georgetown, TX",Austin,Travis County
