region_id,region_type,City,State,Metro Area,County
230377,city,Walnut Grove,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Sumner County
40407,city,Portage,OH,"Toledo, OH",Wood County
16714,city,Alex,OK,"Oklahoma City, OK",Grady County
49567,city,New Concord,KY,"Murray, KY",Calloway County
5622,city,Leyden,MA,"Springfield, MA",Franklin County
45428,city,Gifford,IL,"Champaign-Urbana, IL",Champaign County
173837,city,Marlborough,MO,"St. Louis, MO-IL",Saint Louis County
26480,city,Phoenix,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County
8681,city,Firth,NE,"Lincoln, NE",Lancaster County
40748,city,Sanders,KY,"Cincinnati, OH-KY-IN",Carroll County
17668,city,Custer City,OK,"Weatherford, OK",Custer County
19315,city,Mendon,VT,"Rutland, VT",Rutland County
30570,city,Branchville,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Southampton County
6143,city,New Braintree,MA,"Worcester, MA-CT",Worcester County
52680,city,Jasper,MI,"Adrian, MI",Lenawee County
39348,city,Lamy,NM,"Santa Fe, NM",Santa Fe County
44330,city,Brookfield,NH,,Carroll County
20336,city,San Leanna,TX,"Austin-Round Rock-Georgetown, TX",Travis County
37536,city,Bradford,RI,"Providence-Warwick, RI-MA",Washington County
47741,city,Solomons,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Calvert County
24719,city,Flemington,GA,"Hinesville, GA",Liberty County
36324,city,Tahoma,CA,"Sacramento-Roseville-Folsom, CA",El Dorado County
42811,city,Lenore,ID,"Lewiston, ID-WA",Clearwater County
11824,city,Hartsel,CO,"Denver-Aurora-Lakewood, CO",Park County
15802,city,Platte Woods,MO,"Kansas City, MO-KS",Platte County
17447,city,Church Creek,MD,"Cambridge, MD",Dorchester County
3515,city,Baldwinville,MA,"Worcester, MA-CT",Worcester County
16600,city,Malone,FL,,Jackson County
36778,city,Atlantic Beach,NY,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County
8500,city,Elmore City,OK,,Garvin County
6659,city,Queen Anne,MD,"Baltimore-Columbia-Towson, MD",Queen Annes County
40662,city,Rumney,NH,"Lebanon, NH-VT",Grafton County
30314,city,Aydlett,NC,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County
28200,city,Dalton,NH,"Berlin, NH",Coos County
55005,city,Waite Hill,OH,"Cleveland-Elyria, OH",Lake County
40594,city,Rochelle,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Madison County
396462,city,Spruce,MI,"Alpena, MI",Alcona County
30099,city,Algood,TN,"Cookeville, TN",Putnam County
236737,city,Porter Heights,TX,"Houston-The Woodlands-Sugar Land, TX",Montgomery County
19537,city,Nashotah,WI,"Milwaukee-Waukesha, WI",Waukesha County
9066,city,North Creek,NY,"Glens Falls, NY",Warren County
15070,city,Callaway,MD,"California-Lexington Park, MD",Saint Marys County
38760,city,Granite,UT,"Salt Lake City, UT",Salt Lake County
10186,city,Asher,OK,"Shawnee, OK",Pottawatomie County
41198,city,Temple,NH,"Manchester-Nashua, NH",Hillsborough County
7313,city,Sumner,ME,,Oxford County
44154,city,Bettsville,OH,"Tiffin, OH",Seneca County
18990,city,Lennon,MI,"Lansing-East Lansing, MI",Shiawassee County
22426,city,Norris,TN,"Knoxville, TN",Anderson County
49337,city,Hamel,IL,"St. Louis, MO-IL",Madison County
32312,city,Kingston,AR,"Harrison, AR",Newton County
28537,city,Hollow Rock,TN,,Carroll County
42953,city,Wheatley,AR,"Forrest City, AR",Saint Francis County
17738,city,Deerfield,MA,"Springfield, MA",Franklin County
24911,city,Goshen,NH,"Lebanon, NH-VT",Sullivan County
40595,city,Rock,MI,"Marquette, MI",Marquette County
8765,city,Harrisville,NH,"Keene, NH",Cheshire County
55766,city,Geronimo,OK,"Lawton, OK",Comanche County
22512,city,Miltona,MN,"Alexandria, MN",Douglas County
11751,city,Guffey,CO,"Denver-Aurora-Lakewood, CO",Park County
8480,city,Gem Lake,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County
22617,city,Williamsburg,KS,"Ottawa, KS",Franklin County
35077,city,Arnoldsville,GA,"Athens-Clarke County, GA",Oglethorpe County
29878,city,Crawford,TN,"Cookeville, TN",Overton County
6854,city,Royal Oak,MD,"Easton, MD",Talbot County
43713,city,Mammoth Cave,KY,"Bowling Green, KY",Edmonson County
33107,city,Newington,NH,"Boston-Cambridge-Newton, MA-NH",Rockingham County
398956,city,New Shoreham,RI,"Providence-Warwick, RI-MA",Washington County
20221,city,Rocky Ridge,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Frederick County
39414,city,Level Plains,AL,"Ozark, AL",Dale County
45285,city,Fleischmanns,NY,,Greene County
20400,city,Sea Bright,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County
20723,city,Surf City,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Ocean County
11413,city,Farwell,MN,"Alexandria, MN",Douglas County
52423,city,Harrah,WA,"Yakima, WA",Yakima County
44566,city,Cheshire,OR,"Eugene-Springfield, OR",Lane County
35161,city,Avondale,CO,"Pueblo, CO",Pueblo County
14163,city,Topton,NC,,Macon County
47754,city,South Branch,MI,,Oscoda County
34310,city,Toms Brook,VA,,Shenandoah County
395655,city,Meridian,CA,"Yuba City, CA",Sutter County
14930,city,Avenue,MD,"California-Lexington Park, MD",Saint Marys County
49765,city,Port Republic,NJ,"Atlantic City-Hammonton, NJ",Atlantic County
20557,city,South Bloomfield,OH,"Columbus, OH",Pickaway County
30094,city,Bath Springs,TN,,Decatur County
34670,city,Water View,VA,,Middlesex County
12990,city,Nissequogue,NY,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County
24223,city,Cornwall,VT,,Addison County
44484,city,Catharpin,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William County
9084,city,North Topsail Beach,NC,"Jacksonville, NC",Onslow County
14906,city,Bradbury,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
56000,city,Drummond,OK,"Enid, OK",Garfield County
30875,city,Chiefland,FL,"Gainesville, FL",Levy County
51971,city,Faber,VA,"Charlottesville, VA",Nelson County
8060,city,Big Rock,TN,"Clarksville, TN-KY",Stewart County
46241,city,Liberty City,TX,"Longview, TX",Gregg County
23473,city,Alvordton,OH,,Williams County
52351,city,Grover Hill,OH,"Van Wert, OH",Paulding County
4278,city,Cummington,MA,"Springfield, MA",Hampshire County
5990,city,Minor Hill,TN,,Giles County
22472,city,North Randall,OH,"Cleveland-Elyria, OH",Cuyahoga County
48321,city,Walterville,OR,"Eugene-Springfield, OR",Lane County
21749,city,Condon,MT,"Missoula, MT",Missoula County
34751,city,West Manchester,OH,,Preble County
29478,city,Sheridan,CA,"Sacramento-Roseville-Folsom, CA",Placer County
57134,city,Woodway,WA,"Seattle-Tacoma-Bellevue, WA",Snohomish County
51556,city,Cosby,MO,"St. Joseph, MO-KS",Andrew County
47265,city,Quicksburg,VA,,Shenandoah County
55177,city,White Oak,WV,"Beckley, WV",Raleigh County
48688,city,Bluffton,GA,,Clay County
27780,city,Warwick,MA,"Springfield, MA",Franklin County
55034,city,Warne,NC,,Clay County
14913,city,Cheshire,OH,"Point Pleasant, WV-OH",Gallia County
42195,city,Hernando Beach,FL,"Tampa-St. Petersburg-Clearwater, FL",Hernando County
44960,city,Dorris,CA,,Siskiyou County
23219,city,Edmundson,MO,"St. Louis, MO-IL",Saint Louis County
200002,city,Choctaw Lake,OH,"Columbus, OH",Madison County
31743,city,Gill,CO,"Greeley, CO",Weld County
50713,city,Alvada,OH,"Tiffin, OH",Seneca County
53874,city,Phillips,NE,,Hamilton County
12174,city,Kenesaw,NE,"Hastings, NE",Adams County
18381,city,Greenbush,MI,,Alcona County
399009,city,Fayston,VT,"Barre, VT",Washington County
7983,city,Witt,IL,,Montgomery County
395637,city,Golf,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County
125195,city,Manattee Road,FL,"Gainesville, FL",Levy County
20876,city,Uintah,UT,"Ogden-Clearfield, UT",Weber County
23145,city,Cleora,OK,,Delaware County
57330,city,Bolton Landing,NY,"Glens Falls, NY",Warren County
43186,city,Tilton,IL,"Danville, IL",Vermilion County
9287,city,Vaughn,WA,"Seattle-Tacoma-Bellevue, WA",Pierce County
51107,city,Boykins,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Southampton County
30027,city,Ridgeway,OH,"Bellefontaine, OH",Logan County
56379,city,Pineview,GA,,Wilcox County
34798,city,Whately,MA,"Springfield, MA",Franklin County
36077,city,Piney View,WV,"Beckley, WV",Raleigh County
28255,city,Brightwood,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Madison County
5818,city,Marquette Heights,IL,"Peoria, IL",Tazewell County
49529,city,Mapleton,OR,"Eugene-Springfield, OR",Lane County
14829,city,Blue Mound,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County
22374,city,Newark,MD,"Salisbury, MD-DE",Worcester County
44773,city,Cotton,MN,"Duluth, MN-WI",Saint Louis County
30800,city,Cedar Key,FL,"Gainesville, FL",Levy County
26801,city,Rockdale,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Will County
199621,city,Boston Heights,OH,"Akron, OH",Summit County
28035,city,Wright City,OK,,McCurtain County
55739,city,Garrett Park,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County
25750,city,Marblemount,WA,"Mount Vernon-Anacortes, WA",Skagit County
52965,city,Lily Lake,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County
10172,city,Arlington Heights,OH,"Cincinnati, OH-KY-IN",Hamilton County
9460,city,Smithfield,ME,,Somerset County
10773,city,Cerrillos,NM,"Santa Fe, NM",Santa Fe County
50149,city,Union,CT,"Hartford-East Hartford-Middletown, CT",Tolland County
54015,city,Prospect Hill,NC,,Caswell County
8590,city,Hurricane Mills,TN,,Humphreys County
44864,city,Darmstadt,IN,"Evansville, IN-KY",Vanderburgh County
43393,city,Marble Cliff,OH,"Columbus, OH",Franklin County
25060,city,Haskell,AR,"Little Rock-North Little Rock-Conway, AR",Saline County
52358,city,Gulf Stream,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County
8006,city,Woods Hole,MA,"Barnstable Town, MA",Barnstable County
49968,city,Tallassee,TN,"Knoxville, TN",Blount County
206388,city,Woodall,OK,"Tahlequah, OK",Cherokee County
38017,city,Cornell,IL,"Pontiac, IL",Livingston County
43352,city,Princeville,NC,"Rocky Mount, NC",Edgecombe County
42962,city,Stanaford,WV,"Beckley, WV",Raleigh County
18332,city,Gordon,GA,,Wilkinson County
52157,city,Gallant,AL,"Gadsden, AL",Etowah County
40037,city,North Benton,OH,"Youngstown-Warren-Boardman, OH-PA",Mahoning County
22103,city,Jefferson,NH,"Berlin, NH",Coos County
44931,city,Diamond City,AR,"Harrison, AR",Boone County
6231,city,North Perry,OH,"Cleveland-Elyria, OH",Lake County
397440,city,Albany,NH,,Carroll County
39070,city,Hulmeville,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bucks County
33455,city,Pleasant Gap,PA,"State College, PA",Centre County
5932,city,Middle Point,OH,"Van Wert, OH",Van Wert County
8452,city,Garber,OK,"Enid, OK",Garfield County
16558,city,Flanagan,IL,"Pontiac, IL",Livingston County
36378,city,Yorkshire,OH,"Greenville, OH",Darke County
31594,city,Forestview,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County
44555,city,Chatsworth,IL,"Pontiac, IL",Livingston County
37725,city,Campbellton,FL,,Jackson County
28134,city,Blandford,MA,"Springfield, MA",Hampden County
48045,city,Trona,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County
4994,city,Greenwood,CA,"Sacramento-Roseville-Folsom, CA",El Dorado County
14196,city,Tubac,AZ,"Nogales, AZ",Santa Cruz County
38386,city,Emerson,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Bartow County
45025,city,Earp,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County
12978,city,Newsoms,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Southampton County
45816,city,Horseshoe Lake,AR,"Memphis, TN-MS-AR",Crittenden County
32932,city,Montgomery,MA,"Springfield, MA",Hampden County
23997,city,Cecil,OH,,Paulding County
40424,city,Powers Lake,WI,"Chicago-Naperville-Elgin, IL-IN-WI",Kenosha County
28387,city,Camp Dennison,OH,"Cincinnati, OH-KY-IN",Hamilton County
5674,city,Locust Fork,AL,"Birmingham-Hoover, AL",Blount County
31748,city,Gilsum,NH,"Keene, NH",Cheshire County
130383,city,Mountain Park,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County
204140,city,Waterford,OH,"Marietta, OH",Washington County
30735,city,Canton,OK,,Dewey County
47404,city,Roaming Shores,OH,"Ashtabula, OH",Ashtabula County
12257,city,Lagunitas,CA,"San Francisco-Oakland-Berkeley, CA",Marin County
8251,city,Brownsdale,MN,"Austin, MN",Mower County
14168,city,Tower Lakes,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County
21652,city,Custar,OH,"Toledo, OH",Wood County
51074,city,Bolckow,MO,"St. Joseph, MO-KS",Andrew County
28124,city,Anchor Point,AK,,Kenai Peninsula Borough
34698,city,Webbers Falls,OK,"Muskogee, OK",Muskogee County
29148,city,Michigantown,IN,"Frankfort, IN",Clinton County
15734,city,Ringwood,OK,,Major County
46172,city,Lavaca,AR,"Fort Smith, AR-OK",Sebastian County
396127,city,Preston Hollow,NY,"Albany-Schenectady-Troy, NY",Albany County
56038,city,Dyke,VA,"Charlottesville, VA",Greene County
204882,city,Cole,OK,"Oklahoma City, OK",McClain County
53197,city,Maugansville,MD,"Hagerstown-Martinsburg, MD-WV",Washington County
28376,city,Alburnett,IA,"Cedar Rapids, IA",Linn County
4061,city,Chase Mills,NY,"Ogdensburg-Massena, NY",Saint Lawrence County
30125,city,Adams,MN,"Austin, MN",Mower County
3397,city,Ames,OK,,Major County
35547,city,Lafe,AR,"Paragould, AR",Greene County
5599,city,Leipsic,OH,,Putnam County
55852,city,Goshen,MA,"Springfield, MA",Hampshire County
6813,city,Rocky Ridge,OH,"Toledo, OH",Ottawa County
23174,city,Morgans Point,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County
9517,city,Union City,OK,"Oklahoma City, OK",Canadian County
57150,city,Cape Charles,VA,,Northampton County
32054,city,Hodgkins,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County
40356,city,Pittsburg,NH,"Berlin, NH",Coos County
45463,city,Glenwillow,OH,"Cleveland-Elyria, OH",Cuyahoga County
7331,city,Surry,NH,"Keene, NH",Cheshire County
25535,city,Lebec,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
21939,city,Hornbrook,CA,,Siskiyou County
38779,city,Graytown,OH,"Toledo, OH",Ottawa County
46352,city,Lyons Falls,NY,,Lewis County
170302,city,Lake Saint Croix Beach,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Washington County
47367,city,Rice,WA,"Spokane-Spokane Valley, WA",Stevens County
15205,city,Eldorado,OH,,Preble County
17279,city,Canaseraga,NY,"Rochester, NY",Allegany County
6393,city,Paoli,OK,"Oklahoma City, OK",Garvin County
11774,city,Hagaman,NY,"Albany-Schenectady-Troy, NY",Saratoga County
51657,city,Davey,NE,"Lincoln, NE",Lancaster County
14898,city,Dennard,AR,,Van Buren County
16338,city,Topton,PA,"Reading, PA",Berks County
34294,city,Tippecanoe,IN,"Plymouth, IN",Marshall County
36089,city,North San Juan,CA,"Yuba City, CA",Sierra County
28999,city,Remsenburg,NY,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County
35447,city,Gearhart,OR,"Astoria, OR",Clatsop County
52166,city,Garden City,MO,"Kansas City, MO-KS",Cass County
27974,city,Winchester,OR,"Roseburg, OR",Douglas County
14819,city,Cassville,WV,"Morgantown, WV",Monongalia County
51771,city,Durham,OR,"Portland-Vancouver-Hillsboro, OR-WA",Washington County
36188,city,Los Olivos,CA,"Santa Maria-Santa Barbara, CA",Santa Barbara County
26101,city,New Hope,KY,"Elizabethtown-Fort Knox, KY",Larue County
51277,city,Carnelian Bay,CA,"Sacramento-Roseville-Folsom, CA",Placer County
204982,city,Dickson,OK,"Ardmore, OK",Carter County
25029,city,Happy Camp,CA,,Siskiyou County
7281,city,Stratford,NH,"Berlin, NH",Coos County
30653,city,Bunkerville,NV,"Las Vegas-Henderson-Paradise, NV",Clark County
10023,city,Almont,CO,,Gunnison County
9661,city,Onyx,CA,"Bakersfield, CA",Kern County
55535,city,Brownsville,CA,"Yuba City, CA",Yuba County
21505,city,Center Harbor,NH,"Laconia, NH",Belknap County
42091,city,Bell Canyon,CA,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County
39985,city,New Preston,CT,"Torrington, CT",Litchfield County
5289,city,Iona,ID,"Idaho Falls, ID",Bonneville County
149139,city,Orchard Grass Hills,KY,"Louisville/Jefferson County, KY-IN",Oldham County
53832,city,Pawnee,OK,"Tulsa, OK",Pawnee County
57163,city,Dexter,MN,"Austin, MN",Mower County
52523,city,Hill,NH,"Concord, NH",Merrimack County
17210,city,Bryantown,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Charles County
53678,city,Ocoee,TN,"Cleveland, TN",Polk County
25212,city,Hume,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fauquier County
13882,city,Smithville,OK,,Le Flore County
29566,city,Sonoita,AZ,"Tucson, AZ",Pima County
16833,city,Atlantic Beach,NC,"Morehead City, NC",Carteret County
27310,city,Sully,IA,"Des Moines-West Des Moines, IA",Jasper County
8646,city,Inverness,CA,"San Francisco-Oakland-Berkeley, CA",Marin County
13020,city,North Irwin,PA,"Pittsburgh, PA",Westmoreland County
52023,city,Fishing Creek,MD,"Cambridge, MD",Dorchester County
205984,city,Rock Island,OK,,Le Flore County
28925,city,Racine,MN,"Austin, MN",Mower County
8621,city,Green Valley Lake,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County
55602,city,College Corner,OH,"Cincinnati, OH-KY-IN",Preble County
6384,city,Palm Beach Shores,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County
23976,city,Cascade,MD,"Hagerstown-Martinsburg, MD-WV",Washington County
25836,city,Mead,NE,"Omaha-Council Bluffs, NE-IA",Saunders County
18240,city,Gamaliel,AR,"Mountain Home, AR",Baxter County
10536,city,Brasstown,NC,,Clay County
48326,city,Ward,CO,"Boulder, CO",Boulder County
20446,city,Sharon Grove,KY,,Todd County
31795,city,Golf,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County
25591,city,Lilydale,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County
826176,city,Edwards,NY,"Ogdensburg-Massena, NY",Saint Lawrence County
46421,city,Marlow,NH,"Keene, NH",Cheshire County
42550,city,Prospect,OR,"Medford, OR",Jackson County
51245,city,Cammack Village,AR,"Little Rock-North Little Rock-Conway, AR",Pulaski County
56845,city,Saint Inigoes,MD,"California-Lexington Park, MD",Saint Marys County
10755,city,Celoron,NY,"Jamestown-Dunkirk-Fredonia, NY",Chautauqua County
29486,city,Warba,MN,"Grand Rapids, MN",Itasca County
53668,city,Oakwood Hills,IL,"Chicago-Naperville-Elgin, IL-IN-WI",McHenry County
24730,city,Florida,MA,"Pittsfield, MA",Berkshire County
55690,city,Henderson,AR,"Mountain Home, AR",Baxter County
41065,city,Stigler,OK,,Haskell County
19509,city,Mountain Lake Park,MD,,Garrett County
37975,city,Coltons Point,MD,"California-Lexington Park, MD",Saint Marys County
49327,city,Due West,SC,,Abbeville County
36292,city,Scotland,MD,"California-Lexington Park, MD",Saint Marys County
253521,city,Lake Koshkonong,WI,"Watertown-Fort Atkinson, WI",Jefferson County
26544,city,Pleasant Dale,NE,"Lincoln, NE",Seward County
21588,city,Bray,OK,"Duncan, OK",Stephens County
34883,city,Winter Park,CO,,Grand County
33902,city,Sea Ranch Lakes,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County
53454,city,Mountain Village,CO,,San Miguel County
7310,city,Summerland,CA,"Santa Maria-Santa Barbara, CA",Santa Barbara County
25403,city,Kimball,TN,"Chattanooga, TN-GA",Marion County
28093,city,Cooksville,MD,"Baltimore-Columbia-Towson, MD",Howard County
32114,city,Humphrey,AR,"Pine Bluff, AR",Arkansas County
42735,city,Peninsula,OH,"Akron, OH",Summit County
12523,city,Manalapan,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County
44195,city,Blair,OK,"Altus, OK",Jackson County
827216,city,Johnsburg,NY,"Glens Falls, NY",Warren County
47063,city,Perdido,AL,"Daphne-Fairhope-Foley, AL",Baldwin County
12210,city,Kingston,MO,"Kansas City, MO-KS",Caldwell County
55928,city,Interlaken,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County
395424,city,Markham,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fauquier County
12475,city,Luray,TN,"Jackson, TN",Chester County
27166,city,South Fork,CO,,Rio Grande County
43519,city,Valley Lee,MD,"California-Lexington Park, MD",Saint Marys County
45746,city,Hillcrest,TX,"Houston-The Woodlands-Sugar Land, TX",Brazoria County
25385,city,Kernville,CA,"Visalia, CA",Tulare County
44086,city,Beaver Crossing,NE,"Lincoln, NE",Seward County
